,user_id,name,email,address,birth_dt,phone,type,rubro
8988,MLB5258437020,Ana Carolina da Rocha,isis57@example.com,"Rua Isaac da Rosa, 88
Vila Nova Cachoeirinha 2ª Seção
80010235 Nascimento / AM",1913-05-05,+55 51 8924 5471,,
8989,MLB4434520800,Alexandre Gonçalves,tcardoso@example.org,"Avenida de Aragão, 97
Trevo
45860-442 Costa da Serra / PA",2013-07-12,11 9521-0157,9.0,8.0
8990,MLB2505135300,Srta. Joana Novaes,lmoura@example.org,"Passarela de da Costa, 44
Vila Canto Do Sabiá
68388133 Castro / GO",1927-09-01,+55 (071) 7316 6499,,
8991,MLB46499143480,Lorena Duarte,nascimentoian@example.net,"Rodovia de da Mota, 69
São Geraldo
49229-314 Ramos Verde / TO",1916-11-16,+55 11 1177 1136,,1.0
8992,MLB2149411120,Esther Barbosa,qsilveira@example.net,"Lagoa Cavalcanti, 53
Cardoso
07766906 Pereira de Lopes / SC",1929-11-19,(021) 8346-1469,,
8993,MLB10488352050,João Gabriel Fogaça,martinscaroline@example.net,"Fazenda Souza, 280
Bairro Das Indústrias Ii
59808193 Cunha dos Dourados / MS",2011-11-10,0900 946 7476,,
8994,MLB10232561320,Dra. Laura Moreira,esther93@example.org,"Lagoa Caldeira, 312
Gutierrez
97705469 Ferreira / PI",1919-08-06,+55 71 3222 1236,,
8995,MLB2206169110,Vinicius Moreira,xalmeida@example.org,"Setor Pires, 85
Pongelupe
19744912 Martins / PE",1911-09-01,+55 (041) 7544 9715,,
8996,MLB10594118320,Daniel Castro,fpires@example.org,"Esplanada Bruno Santos
Savassi
43064-752 Nogueira das Flores / CE",1971-11-15,81 7559 2009,,
8997,MLB2080192940,João Vitor Cardoso,barbarasilva@example.com,"Núcleo Luiz Felipe Cardoso, 6
Vila Piratininga Venda Nova
49587-677 Ferreira das Pedras / PR",2004-11-03,+55 (011) 9982 4459,,
8998,MLB5720286050,João Felipe Moura,leticiamonteiro@example.org,"Núcleo Melissa Porto, 66
Pousada Santo Antonio
31852-241 Rocha das Pedras / PI",1985-07-09,(021) 7280-9247,,
8999,MLB410644265640,Rafael da Costa,portosarah@example.org,"Praça de Azevedo
Vila Do Pombal
92839-897 Rodrigues / MG",1991-09-19,+55 84 4399-5657,9.0,3.0
9000,MLB10638250200-1,Benício Souza,lucas-gabriel39@example.com,"Travessa Martins, 66
Santa Cecilia
05383-981 da Rocha / AM",1923-10-08,61 6998-8094,,
9001,MLB10635680280-1,Gabrielly Martins,maria-juliada-rocha@example.org,"Estação de da Conceição, 91
Planalto
35065076 da Rosa / MG",2000-08-21,+55 (084) 1795-2608,,
9002,MLB1873905460,Pietra Moura,gribeiro@example.org,"Passarela Emanuel das Neves, 92
Coração Eucarístico
93569-048 Costa / CE",2015-06-02,+55 (051) 1885-8664,,
9003,MLB1528584550,Sr. Enrico Lopes,gabrieladas-neves@example.net,"Viela de da Cruz, 2
Vila Maloca
01131589 Freitas / DF",1995-08-23,+55 (031) 9357 1121,,
9004,MLB731397590,Maria Eduarda Peixoto,lopescarlos-eduardo@example.net,"Morro de Rodrigues, 3
Nossa Senhora De Fátima
20877698 Freitas / ES",2013-03-12,(081) 5391 1198,,
9005,MLB5336197740,Mariana Barbosa,sophiebarros@example.net,"Praça Letícia da Conceição, 92
Nossa Senhora Da Aparecida
20326-601 Pinto / SC",1995-07-11,0500 887 1332,,
9006,MLB5695121560,Bruno Lopes,rcardoso@example.org,"Parque de Castro, 80
Etelvina Carneiro
07165-581 Cunha do Amparo / DF",1910-09-23,11 9219 8863,,
9007,MLB10580965450,Ana Sophia Campos,rochagabriel@example.org,"Trevo Enzo Gabriel Pinto
Santa Maria
30801201 Fernandes / RN",1950-08-20,+55 (011) 4769 2677,,
9008,MLB44305975170,Pietro da Rocha,crodrigues@example.net,"Passarela de Martins, 449
Camponesa 2ª Seção
19368-894 Martins / PE",1978-01-23,11 8311 8070,9.0,4.0
9009,MLB2818472090,Erick Rezende,caldeirakaique@example.net,"Travessa Ana Júlia Souza, 41
Horto Florestal
36750282 Lima do Campo / BA",1964-03-14,11 2854 3444,,
9010,MLB10576474600-1,Nicole da Rocha,sabrinacosta@example.com,"Loteamento Isabel Mendes, 63
Vila Canto Do Sabiá
36953-280 da Conceição de Duarte / AP",1962-06-19,+55 (031) 0123 2576,,
9011,MLB10660582770,Melissa Rodrigues,rvieira@example.com,"Quadra de Moraes, 15
Vila Do Pombal
41261833 Araújo / MA",2003-01-14,0800 404 8011,,
9012,MLB410558510170,Gabriela Peixoto,agatha32@example.com,"Jardim Sarah Cardoso, 6
Manacas
27226-149 Fogaça das Flores / RO",1917-01-31,41 6724-6664,9.0,4.0
9013,MLB5297418140,Dr. Antônio Alves,melocaue@example.net,"Estrada Maria Vitória Gomes, 18
Conjunto Providencia
18533041 Duarte / MS",1978-05-13,+55 (011) 2343-6162,,
9014,MLB2716345690,Isadora Alves,costastephany@example.net,"Área Rocha, 62
Trevo
52289-682 Cunha de da Costa / GO",2020-03-05,71 3853-7451,,
9015,MLB41241040822,Maria Eduarda Pires,lara61@example.com,"Esplanada Lara Cunha, 851
Vila Fumec
35868491 Aragão / MG",1938-08-08,+55 41 5013-3559,8.0,9.0
9016,MLB1148170010,Lucas Gabriel da Cunha,murilo72@example.net,"Campo de Cavalcanti, 89
Santa Efigênia
87436344 da Conceição / PR",1932-09-20,0900 273 1160,,
9017,MLB1282788830,Davi da Luz,kmoraes@example.com,"Distrito Alexandre da Costa
João Pinheiro
14909-706 da Cunha de Barbosa / RJ",1992-09-02,(071) 8029 8751,,
9018,MLB7357612700,Arthur Ribeiro,salesisabelly@example.com,"Vereda Carvalho, 5
Tiradentes
52370-686 da Rosa / SE",1946-06-14,0900 026 7791,,
9019,MLB3876216490,Amanda Rocha,andre45@example.net,"Setor Nicolas Duarte, 470
Nova Pampulha
95155-587 da Rosa / MT",1964-08-12,31 3884-8572,,
9020,MLB10617396680,Dr. Felipe Cardoso,costaemanuelly@example.com,"Recanto Ramos
Santa Terezinha
19150-544 Nascimento / PE",2006-05-04,(051) 6795 8600,,
9021,MLB10525533090,Sabrina Teixeira,almeidabruno@example.org,"Rua Leandro Monteiro, 53
São Luiz
48145137 da Paz Paulista / PA",1995-06-02,+55 11 0328-5254,,
9022,MLB187182890,Luiz Gustavo Nogueira,igoncalves@example.com,"Feira da Paz, 447
Nova Suíça
17798-457 Moreira das Pedras / SE",1942-01-12,+55 11 7385-6601,,
9023,MLB42122615340,Eloah Gomes,maria-sophiateixeira@example.org,"Setor Matheus Freitas, 802
Frei Leopoldo
40635-176 Caldeira / RR",1942-05-29,11 8483-9681,9.0,7.0
9024,MLB1600717810,Letícia Araújo,nogueiraana-luiza@example.org,"Vale Martins
Vila Canto Do Sabiá
60300916 Cardoso do Sul / GO",1920-05-16,+55 31 5889 0190,,
9025,MLB10578997650-1,Larissa Monteiro,melodavi@example.org,"Passarela da Costa, 30
Nossa Senhora Aparecida
76090-518 Cavalcanti / AP",1970-05-18,+55 71 9209-5389,,
9026,MLB473713200,Ian Cavalcanti,ian57@example.org,"Conjunto Gomes
Vila Madre Gertrudes 4ª Seção
72546711 da Rocha do Galho / GO",2004-11-13,+55 (051) 6305-3391,,
9027,MLB10084114100,Caio Fernandes,bryan74@example.net,"Aeroporto Marcos Vinicius Moreira, 12
Carmo
92506-369 Costa de Ramos / AL",1977-02-11,61 6620-1260,,
9028,MLB10346460480,Ana Luiza Silva,salesisis@example.org,"Esplanada Santos
Alípio De Melo
27903234 Pinto da Serra / DF",1965-01-14,+55 84 2126-3955,,
9029,MLB10467330210,Dra. Maria Cecília Carvalho,wcardoso@example.com,"Residencial Moreira, 1
Vila Jardim Montanhes
50356-413 Fernandes / ES",1987-04-11,+55 (081) 8930-8004,,
9030,MLB4329356180,Dra. Larissa Fernandes,jcunha@example.org,"Travessa Guilherme Melo
Coração De Jesus
81856-483 Souza / RN",1961-05-13,+55 31 4438-2072,,4.0
9031,MLB7684629760-1,Sr. Rodrigo Ramos,maria-vitoriacunha@example.org,"Área de Jesus, 6
Santa Terezinha
49822-939 Aragão / MT",1916-12-30,(031) 4979-2298,,
9032,MLB2050847670-1,Davi Farias,pda-costa@example.net,"Rua Pereira, 90
Conjunto Celso Machado
67120-518 Nogueira de Caldeira / BA",1943-12-22,+55 (021) 8425 0931,,
9033,MLB10571656040,André Castro,mouraeduardo@example.net,"Vereda Barbosa, 18
Vila Sesc
49670-491 Freitas das Flores / RR",1909-07-31,+55 (041) 6818 7911,,
9034,MLB10343579110,João Lucas Martins,balves@example.org,"Loteamento Moraes, 52
Independência
81843876 Carvalho / MT",1909-11-08,31 9113-9877,,
9035,MLB8054481010,Luiza Farias,thomas39@example.net,"Estrada Castro, 753
Vila Independencia 3ª Seção
70489623 Cardoso da Praia / TO",2017-10-31,21 8105 2963,,
9036,MLB2019487400,Dr. Bruno Sales,luna13@example.com,"Residencial Vieira, 75
Corumbiara
85486-868 Silva do Norte / MT",1916-09-11,0800 470 9433,,
9037,MLB346060180-1,Manuela da Rocha,joao-guilhermefogaca@example.com,"Fazenda Maria Fernanda Barbosa, 19
Dom Joaquim
72884532 Alves / AC",1909-08-10,+55 11 5222 6307,,
9038,MLB1555989640,Srta. Ana Luiza Aragão,isabella63@example.net,"Lagoa Campos, 21
Pousada Santo Antonio
18491-854 Almeida do Norte / SC",1976-09-23,11 3210-7126,,
9039,MLB10030921480,Caio Rezende,ana-luizamelo@example.com,"Praia Farias
Vista Do Sol
01958-891 Rodrigues / AC",1968-01-17,+55 (061) 8093 1655,,
9040,MLB2461721900,Bianca da Cunha,nicoleda-rosa@example.com,"Praia Brenda das Neves, 69
Vila Santa Monica 2ª Seção
71221957 Silveira / AL",1932-06-24,+55 (011) 5159 2182,,
9041,MLB10608415930,Bernardo da Costa,maysada-cunha@example.net,"Vereda de Aragão, 72
Embaúbas
35349-786 Fogaça / PE",2016-02-16,(081) 4310-5711,,
9042,MLB10508065720,Sr. Pedro Miguel Santos,brocha@example.com,"Trecho de Alves, 88
Santa Terezinha
64273-159 Porto / PI",1989-06-13,+55 (041) 9538 8260,,
9043,MLB10634573660,Ana Julia Mendes,gustavodas-neves@example.org,"Chácara Lucas da Mota, 313
Madre Gertrudes
59720-095 da Paz / SP",1931-09-20,31 4118 4772,,
9044,MLB10601639320,Maria Luiza da Rosa,alice48@example.com,"Lagoa de da Luz, 85
Jardim Felicidade
70015-842 Rezende da Serra / AL",1930-01-28,(021) 9241 7700,,
9045,MLB41648256100,Emanuelly Pires,kmoraes@example.net,"Largo Maria Sophia Costela, 14
Vila Piratininga Venda Nova
01895-645 da Rosa / CE",2000-02-02,31 3542-6211,9.0,8.0
9046,MLB410613595040,Sr. Erick Cavalcanti,hpeixoto@example.net,"Lagoa Barbosa, 2
Vila Mangueiras
76974-931 Barbosa / RS",2021-06-08,+55 84 8862 4330,9.0,4.0
9047,MLB10642706010,Dr. Fernando Ramos,pedro-henrique20@example.org,"Quadra de Freitas
Conjunto Serra Verde
29462949 da Mota Alegre / RN",1997-02-28,+55 (061) 4075-2911,,
9048,MLB2165710930-1,Ana Vitória Monteiro,juan66@example.org,"Área de Carvalho, 62
Apolonia
43573847 Oliveira / RS",1967-04-17,+55 (031) 1239 7648,,
9049,MLB41558462730,Srta. Lívia Farias,eloah43@example.net,"Núcleo de Almeida, 9
Marçola
17630422 Moreira da Serra / PI",2005-06-07,+55 61 3809 8180,9.0,2.0
9050,MLB10582789370,Maria Clara Araújo,oda-rocha@example.org,"Estação Otávio da Costa, 4
Maria Tereza
63451202 da Costa / GO",2017-09-20,21 6221-5051,,
9051,MLB47489480,Davi Lucas Lopes,larissamonteiro@example.com,"Condomínio Luiz Otávio Moura, 22
Lindéia
94170678 Novaes / GO",1984-03-08,+55 21 6555-1268,,
9052,MLB8034053240,Ana Clara Nascimento,costamaria-clara@example.com,"Ladeira Pinto, 5
Piratininga
48512321 Ferreira Alegre / RN",1915-11-10,+55 51 0732 7104,,
9053,MLB41185424440,João Felipe Cardoso,correiaigor@example.org,"Rua Joana da Rosa
Ipe
46568931 Alves do Norte / RR",2003-05-26,+55 81 1589-0281,9.0,8.0
9054,MLB6894541060,Julia Azevedo,martinsnina@example.net,"Avenida Ana Sophia Ferreira, 3
Cidade Jardim
65406351 da Luz / TO",1924-09-25,+55 21 2014 9179,,
9055,MLB2873854740,Lucas Gabriel Gomes,pereiraleticia@example.org,"Aeroporto de Santos
Coqueiros
43709-069 Martins Grande / ES",1940-09-28,0500 773 1723,,
9056,MLB7970270050,Daniela Nunes,joanacosta@example.org,"Trevo Thales Martins, 95
São Geraldo
40048-999 Carvalho / AL",1944-11-10,+55 (041) 3989 5394,,
9057,MLB10576301430,João Pedro da Paz,ana-livia22@example.org,"Pátio da Rocha, 76
Lagoinha Leblon
09226-047 Pires dos Dourados / PB",1955-05-05,+55 (051) 3368 4771,,
9058,MLB10651302790,Sra. Cecília Caldeira,luizapires@example.net,"Trevo de Duarte, 23
Cinquentenário
73347902 Duarte / MS",2020-12-30,(061) 3934 3345,,
9059,MLB10032003530,Sr. Luigi Silva,vitor80@example.com,"Vereda Breno Cunha, 892
Jatobá
68285942 Santos / CE",2009-10-29,81 1447-9878,,
9060,MLB5863207490,Carolina Pinto,silvamaria-julia@example.com,"Alameda Emilly Freitas, 66
Lagoa
50406380 Caldeira do Galho / SE",1911-01-01,81 7276-2856,,
9061,MLB10120740300,Nicole Azevedo,fernanda23@example.com,"Via de Melo, 126
Casa Branca
51127-165 Costela / CE",1942-11-12,41 2564-0898,,
9062,MLB10495834380,Luiz Gustavo Fogaça,maite42@example.org,"Distrito de Pires, 954
Petropolis
76493296 Freitas do Amparo / DF",1975-04-29,0800-883-6291,,
9063,MLB42242969380,Ryan Mendes,ian54@example.net,"Distrito Raul Melo, 85
Belmonte
02248-247 Dias de Goiás / AC",1945-09-03,71 2812-4639,9.0,6.0
9064,MLB10223550420,Alexandre Cardoso,kalves@example.com,"Núcleo Danilo da Conceição, 4
Camargos
37501264 Melo de Rezende / SE",1935-06-28,+55 (011) 2116 8687,,
9065,MLB10576203200,Yuri Barros,aliciasilveira@example.net,"Condomínio de Monteiro, 70
Antonio Ribeiro De Abreu 1ª Seção
82012346 Viana / SP",1977-05-09,+55 11 7332 2067,,
9066,MLB410504112720,Yago Aragão,da-cunhasophie@example.org,"Setor de da Rosa, 77
Liberdade
28708157 Moreira / AC",1972-10-26,(041) 4166 3112,8.0,8.0
9067,MLB10623290980-1,Maria Alice da Luz,silveirajoaquim@example.net,"Área da Rocha, 51
Alto Das Antenas
08094308 Rocha / MS",1958-06-18,51 6346 8409,,
9068,MLB410553156530,Luna Nunes,luiz-henrique41@example.org,"Vereda de Teixeira
Santa Monica
71321-449 Mendes / AC",2010-05-07,71 6023-7167,8.0,1.0
9069,MLB42810566222,Dr. Thomas Martins,viniciusmelo@example.com,"Viela Lima, 1
Acaba Mundo
58467533 Barbosa das Flores / PA",2009-07-14,(021) 6731 8066,,1.0
9070,MLB4464503220,Antônio da Mota,pedrofarias@example.net,"Fazenda Farias, 4
Lourdes
07904-255 Azevedo de da Luz / PA",1988-12-21,41 8713-4537,,
9071,MLB8029784420,Theo Pereira,gustavo-henriquenunes@example.com,"Sítio Barbosa
Vila Madre Gertrudes 4ª Seção
93336-081 Moura / ES",1956-05-21,+55 (031) 5897 0250,,
9072,MLB410573243720,Alexandre Nascimento,moreiranicolas@example.com,"Via de Moreira, 666
Marilandia
69805288 Costela / PE",1990-05-25,+55 71 6329 8263,9.0,1.0
9073,MLB2306395660,Beatriz Ramos,plima@example.org,"Travessa de da Cunha, 66
Barroca
20099-497 Silva / SC",1966-03-07,+55 (021) 8917-4373,,
9074,MLB10560542190,Ana Vitória Viana,rafael40@example.com,"Estrada de da Costa
Biquinhas
51091804 Dias / GO",1983-10-06,(061) 5322-5409,,
9075,MLB7752084370,Erick da Mata,novaesenzo-gabriel@example.org,"Núcleo Esther da Paz, 37
Vila Madre Gertrudes 2ª Seção
44579-628 da Mota da Praia / SP",1929-11-11,+55 (031) 1305-3318,,
9076,MLB3808604810,Maria Alice Lima,silveiraantonio@example.org,"Setor Ian Almeida, 77
Jardim Alvorada
42235783 Porto do Amparo / SC",1976-06-10,+55 61 4368-7942,,
9077,MLB3274572320,Danilo Cardoso,ana-livia19@example.net,"Estrada Farias, 88
Novo São Lucas
36410-506 das Neves / TO",1938-02-27,+55 31 0116-4933,,
9078,MLB313722370,Dra. Maria Fernanda Gomes,ugomes@example.net,"Esplanada Olivia Duarte, 19
Vila Suzana Segunda Seção
19716606 Nogueira / MT",2003-07-31,+55 61 7659 0220,,
9079,MLB410542898240,Rebeca Cavalcanti,mda-rocha@example.org,"Rua Ferreira, 4
Castanheira
42028-064 da Conceição / MT",1939-01-23,41 3719-5932,,4.0
9080,MLB44343533700,Dr. Kevin Pereira,joao-guilhermeoliveira@example.com,"Quadra Sales, 28
Vila Antena
76147223 Carvalho / RN",1979-01-05,84 8046-9839,8.0,6.0
9081,MLB10232157790-1,Maitê Barbosa,lorenacosta@example.net,"Distrito de Silveira, 877
São Francisco Das Chagas
78574-917 da Rosa / PA",1911-03-08,+55 (081) 6768 0674,,
9082,MLB1185424440-1,Vitor Gabriel Lopes,sabrinanunes@example.net,"Esplanada Kevin Lima, 39
Nova Granada
53685-330 Gonçalves / AM",1965-05-29,+55 51 3813 3451,,
9083,MLB2904569730,Beatriz da Paz,milena30@example.com,"Pátio Silveira
Mariano De Abreu
67883-045 da Conceição / AP",1984-03-28,(051) 9605 7011,,
9084,MLB10498101580,Davi Lucca Fernandes,olivia31@example.org,"Conjunto Samuel Lima, 5
Coqueiros
03488-322 Nogueira / ES",2022-04-25,(071) 1246 7038,,
9085,MLB10377435960-1,Júlia Azevedo,peixotovalentina@example.net,"Fazenda Clara Rezende
Frei Leopoldo
21023566 Novaes do Galho / PI",1963-09-08,+55 81 0405-1694,,
9086,MLB1588164630,Pedro Lucas Nunes,caldeirayago@example.org,"Núcleo Catarina Freitas, 1
Antonio Ribeiro De Abreu 1ª Seção
09678296 das Neves / MG",1936-09-07,+55 (051) 2161 8503,,
9087,MLB5584816230,Paulo Nogueira,goncalvesluna@example.net,"Praia de Cavalcanti, 86
Vila Ipiranga
49556-952 Nascimento / AL",1912-04-08,+55 31 2197 7275,,
9088,MLB41924565920,Rafael Freitas,fernando67@example.com,"Rua de Pinto, 5
Vila Dos Anjos
34225596 Monteiro / RS",1913-04-03,+55 (061) 5839 2873,,9.0
9089,MLB7405057100,Amanda Nascimento,vdias@example.com,"Morro Maria Sophia Cardoso
Santa Helena
58257-274 Rocha do Norte / RS",2017-07-19,0500 159 4308,,
9090,MLB10655618130,Daniel Moraes,stephany06@example.net,"Estrada Ramos, 870
Boa União 2ª Seção
95002-679 Novaes / SE",1967-05-26,0900-013-9323,,
9091,MLB6379089210,Sr. Leonardo da Rocha,joaonogueira@example.com,"Alameda de Barbosa, 76
Floramar
06217674 Nascimento / SE",1922-02-13,0500-957-8600,,
9092,MLB10642777290,Matheus da Mata,ana-laura71@example.net,"Passarela Pinto, 77
Lajedo
62995-655 Carvalho da Serra / MS",2004-09-17,(084) 4901-3870,,
9093,MLB10574688610,Paulo Castro,amandada-conceicao@example.com,"Parque Ana Júlia Lima, 7
Vera Cruz
88868-042 Jesus da Prata / MG",2016-02-14,(031) 1551-3093,,
9094,MLB1794943030,Maria Eduarda Gonçalves,santosluna@example.net,"Viela Mariane Ribeiro, 3
Juliana
84216-611 Freitas do Campo / AC",1910-10-21,+55 (011) 0739 1375,,
9095,MLB10559306020,Stephany Costela,nrezende@example.com,"Quadra Marcos Vinicius da Costa, 35
Indaiá
59000743 Castro / RR",1977-09-14,(061) 8036 1732,,
9096,MLB10506857820,Yuri Ramos,brenda63@example.com,"Morro Campos, 69
Cachoeirinha
23556157 Costela / TO",1915-07-05,+55 51 6932 4293,,
9097,MLB1901626780,Isabella Cardoso,luiz-otaviocosta@example.net,"Viaduto Novaes, 97
Jardim Felicidade
38844714 Santos do Galho / RO",1990-04-20,41 4371 2673,,
9098,MLB10240289210,Benício da Paz,sjesus@example.com,"Rodovia da Cunha
Vila Fumec
90354-893 Silveira / MT",1951-08-13,+55 41 0831 4122,,
9099,MLB2467761450,Dr. Luiz Felipe Nogueira,pedro-lucas87@example.org,"Parque Moura, 972
Belmonte
77017-782 Rodrigues do Oeste / MA",1962-09-19,31 5646 4153,,
9100,MLB41733041322,Sofia da Cunha,jcardoso@example.com,"Jardim Ferreira
Beira Linha
34467436 da Conceição / CE",2013-01-21,+55 11 1281 3013,8.0,4.0
9101,MLB10514334310,Danilo Gomes,beatrizcostela@example.com,"Estação Novaes
Vila São Gabriel
35209-508 Teixeira Grande / RS",1989-07-13,+55 84 5131-7602,,
9102,MLB5619010590,Ana Clara da Paz,isis13@example.com,"Área Azevedo, 51
Gutierrez
04661548 Pires da Praia / PR",1942-03-01,+55 (011) 2026-5947,,
9103,MLB10437735030,Olivia da Paz,pedro-miguel37@example.net,"Pátio Ribeiro, 23
Conjunto Bonsucesso
04149115 Novaes de Lima / PA",1992-08-16,11 9327 0960,,
9104,MLB1600454940,Dra. Olivia Costa,ana-luiza03@example.org,"Via Luana da Cunha, 501
Vila Sesc
50674-912 Ribeiro / PI",1915-01-17,+55 (011) 9751 3503,,
9105,MLB10549920910,Cauê da Cunha,emilly23@example.org,"Vale de Martins, 27
Santa Maria
07190647 Costa / AL",1913-01-06,(031) 0343 2793,,
9106,MLB10465951220,Melissa Monteiro,pietramoura@example.com,"Condomínio Ana Sophia Porto
Vila Piratininga
17595831 Monteiro / PA",1952-09-22,41 8750 7207,,
9107,MLB10635970760,Sr. Yuri da Paz,amanda07@example.net,"Praça Duarte, 12
Boa Viagem
04471-638 da Cunha de Ferreira / SE",1995-07-09,0900-494-0643,,
9108,MLB10579721100,Felipe Mendes,eloaharagao@example.org,"Parque Isaac Porto, 7
Vila Calafate
70030-108 da Conceição Verde / AL",2022-04-29,(041) 6772 0601,,
9109,MLB4625107770,Gabriela Cavalcanti,da-pazcarlos-eduardo@example.org,"Rua de Souza, 45
Nova Esperança
63909784 Melo / MT",1971-03-05,(081) 8795 6289,,
9110,MLB4974325050,Pietro Nunes,da-cruznathan@example.com,"Vila Moura, 12
Vila Nova Gameleira 3ª Seção
59053-219 da Conceição de Santos / AP",1958-02-20,(031) 7793-7535,,
9111,MLB4788095310,Isaac Cavalcanti,joao-felipe02@example.net,"Recanto Caroline da Paz, 587
Biquinhas
65765476 Vieira / RS",1937-10-08,21 4763-2965,,
9112,MLB10613519510,Alana da Mota,nunesevelyn@example.org,"Passarela Ramos
Mariquinhas
23575892 Barbosa / RJ",1968-12-22,(041) 6296 2824,,
9113,MLB10506832520,Luana Novaes,lorenzo08@example.net,"Trevo Nicole Freitas, 5
Barroca
42781-491 Peixoto / MT",1911-08-10,(081) 6734 6034,,
9114,MLB10630276450,Srta. Nicole Martins,levicaldeira@example.org,"Largo João Santos, 37
Mineirão
22095260 da Paz / MG",2015-10-30,(051) 1340-4437,,
9115,MLB3852833560,Yuri Duarte,lopesantonio@example.com,"Alameda Araújo, 10
Casa Branca
31410-222 Nascimento de Jesus / PE",1998-10-26,0500-118-7495,,
9116,MLB3875602460,Maria Luiza Carvalho,moreiramaria@example.org,"Vila Castro, 9
Novo Tupi
88892-232 da Paz do Norte / AL",1993-01-12,71 7591-1626,,
9117,MLB688443350,Gustavo Henrique da Paz,dda-cunha@example.org,"Lagoa Souza, 14
Vila Pilar
11485264 da Luz / MA",1951-08-16,0800 892 9246,,
9118,MLB1973105990,Larissa Campos,da-matajulia@example.com,"Fazenda Pinto, 35
Custodinha
36186-486 Nunes do Amparo / TO",1996-07-20,+55 (051) 0816 4168,,
9119,MLB4856524230-1,Isadora Cardoso,mendesnicole@example.org,"Jardim Enzo Gabriel Viana
Caiçaras
34102-174 Aragão / SE",1977-05-12,51 3455 2509,,
9120,MLB7808537290,Enzo Gabriel Rocha,saragao@example.com,"Estrada Mendes, 76
Horto Florestal
68175-629 Azevedo do Norte / RS",1970-06-08,(041) 6980 9425,,
9121,MLB2913527730,Nicolas Silveira,ycardoso@example.org,"Feira de das Neves, 81
Morro Dos Macacos
49700-569 Nascimento / RS",1969-05-27,(041) 3896 0715,,
9122,MLB4692207410,Sra. Isabella Nunes,costafernanda@example.org,"Vale de Barros, 956
Barão Homem De Melo 2ª Seção
91487306 Mendes / MT",1961-01-06,(084) 7246 8727,8.0,1.0
9123,MLB10512536950-1,Giovanna Silveira,arthurda-conceicao@example.com,"Setor Nunes, 52
Vila Nova Gameleira 3ª Seção
70006-105 da Mata do Campo / DF",1957-03-14,+55 (084) 3858 1567,,
9124,MLB4876881710,Kamilly Gomes,caua72@example.org,"Alameda Stella Dias, 108
Santa Tereza
36443106 Novaes de Oliveira / TO",1980-09-30,(084) 2393-6585,,
9125,MLB10593335040,Thales da Mota,marina22@example.org,"Esplanada Felipe Campos, 24
Vila Petropolis
35467-947 Vieira de da Mota / RS",1998-07-20,+55 71 5580 6276,,
9126,MLB7099376530,Isadora Barros,heloisa91@example.org,"Aeroporto de Alves, 11
João Pinheiro
32544-128 Jesus Grande / AM",1964-05-08,+55 (051) 2025 5950,,
9127,MLB3221167360,Isabelly Oliveira,alana09@example.net,"Rodovia Lívia Sales, 878
Vila Canto Do Sabiá
93493598 Jesus da Serra / PE",1958-03-09,0900-688-1768,,
9128,MLB410501999800,Henrique das Neves,da-cunhajuliana@example.com,"Lagoa Pedro Moreira, 354
Vila Nossa Senhora Do Rosário
02338078 Silva / SE",2001-08-16,(084) 5570-8912,,6.0
9129,MLB3485432990,Maysa Teixeira,emanuelly14@example.com,"Vereda Joana Alves, 71
Marieta 3ª Seção
07576-169 Sales / SC",1950-01-17,(031) 6324-6807,,
9130,MLB154609130,Sra. Maria Alice Barbosa,matheus46@example.org,"Lagoa de Peixoto
Vila Betânia
86164430 Correia Verde / PR",1994-08-20,+55 84 9623-0682,,
9131,MLB10498873360,Bryan Cardoso,osilveira@example.org,"Parque Alexandre Santos, 2
Manacas
53846-460 Barros / RN",1949-09-26,(041) 1432-2162,,
9132,MLB4056609940-1,Luna Aragão,vitor06@example.org,"Campo Barros, 21
Jardim Leblon
92398-971 Farias / RO",1974-08-02,+55 61 7446-3829,,
9133,MLB10567534180,Luiz Miguel Pinto,bernardo26@example.com,"Viaduto Farias, 26
Santana Do Cafezal
84610-015 Gomes Verde / PE",1924-09-03,84 7773-8057,,
9134,MLB10541727970,Dra. Maria da Luz,vitor-gabrielsantos@example.com,"Passarela Vitor Hugo Pereira, 4
Casa Branca
75090-859 Ribeiro / AL",1959-03-14,(071) 3053 6603,,
9135,MLB4572281400,Antônio Costa,alexia48@example.org,"Residencial Lima, 5
Vila Inestan
28988-290 Fogaça de Cardoso / AC",2014-10-14,(061) 3707-4829,,
9136,MLB2342695950,Carlos Eduardo Pires,palves@example.net,"Colônia Bruno Freitas, 9
Cidade Jardim Taquaril
84285259 Vieira / RJ",2005-09-23,84 7243-3861,,
9137,MLB2722270800,Yasmin Teixeira,heloisa85@example.org,"Campo Helena Vieira, 286
Vila Nova Gameleira 3ª Seção
93445903 Peixoto / PE",1988-06-29,0500 305 4664,,
9138,MLB10573989860,Theo Martins,lorenacaldeira@example.org,"Estação de da Mota, 3
Silveira
47931800 Novaes da Serra / SE",1956-05-20,+55 11 6796 8650,,
9139,MLB6219227640,Ana Clara Nunes,freitassophia@example.com,"Conjunto Guilherme Novaes, 2
Vila Nova Gameleira 3ª Seção
11636415 Pires do Galho / MT",1972-12-07,0800-647-8081,,
9140,MLB10590969460,Ana Carolina Ramos,henrique01@example.com,"Pátio Clarice Castro, 5
Vila União
50030154 Nunes / RJ",1991-11-14,(031) 5213-9808,,
